ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,Incumplimiento,Vivienda,Consumo,Contacto,Mes,Dias,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
31943,35,technician,divorced,professional.course,no,yes,yes,cellular,jun,wed,1,999,0,nonexistent,-1.7,94055,-39.8,0.739,4991.6,0
31944,37,admin.,married,high.school,no,no,no,cellular,jun,wed,3,999,0,nonexistent,-1.7,94055,-39.8,0.739,4991.6,1
31945,40,blue-collar,married,basic.9y,no,yes,no,cellular,jun,wed,3,3,2,success,-1.7,94055,-39.8,0.739,4991.6,0
31946,24,student,single,high.school,no,no,no,cellular,jun,wed,2,14,2,success,-1.7,94055,-39.8,0.739,4991.6,0
31947,33,management,single,university.degree,no,yes,no,cellular,jun,wed,2,999,3,failure,-1.7,94055,-39.8,0.739,4991.6,0
31948,22,student,single,high.school,no,yes,no,telephone,jun,wed,1,999,2,failure,-1.7,94055,-39.8,0.739,4991.6,0
31949,59,technician,married,professional.course,no,no,no,cellular,jun,thu,4,999,1,failure,-1.7,94055,-39.8,0.742,4991.6,1
31950,74,retired,divorced,basic.4y,no,no,no,telephone,jun,thu,1,999,1,failure,-1.7,94055,-39.8,0.742,4991.6,0
31951,30,admin.,single,university.degree,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,-1.7,94055,-39.8,0.742,4991.6,0
31952,44,self-employed,divorced,professional.course,no,yes,no,cellular,jun,thu,1,999,0,nonexistent,-1.7,94055,-39.8,0.742,4991.6,1
31953,43,management,married,university.degree,no,no,no,cellular,jun,thu,1,999,0,nonexistent,-1.7,94055,-39.8,0.742,4991.6,0
31954,44,self-employed,divorced,professional.course,no,yes,yes,cellular,jun,thu,1,999,1,failure,-1.7,94055,-39.8,0.742,4991.6,0
31955,31,unemployed,single,high.school,no,yes,no,cellular,jun,thu,3,999,0,nonexistent,-1.7,94055,-39.8,0.742,4991.6,0
31956,30,admin.,single,university.degree,no,no,no,cellular,jun,thu,1,999,0,nonexistent,-1.7,94055,-39.8,0.742,4991.6,0
31957,38,technician,single,university.degree,no,yes,yes,cellular,jun,thu,1,999,0,nonexistent,-1.7,94055,-39.8,0.742,4991.6,0
31958,68,retired,married,basic.4y,no,yes,no,cellular,jun,thu,2,999,1,failure,-1.7,94055,-39.8,0.742,4991.6,0
31959,25,services,single,basic.9y,no,no,no,telephone,jun,thu,1,999,0,nonexistent,-1.7,94055,-39.8,0.742,4991.6,0
31960,33,management,single,high.school,no,no,no,telephone,jun,thu,1,999,0,nonexistent,-1.7,94055,-39.8,0.742,4991.6,0
31961,33,admin.,married,high.school,no,no,no,telephone,jun,thu,1,999,0,nonexistent,-1.7,94055,-39.8,0.742,4991.6,0
31962,26,unemployed,single,high.school,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,-1.7,94055,-39.8,0.742,4991.6,0
31963,47,technician,divorced,professional.course,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,-1.7,94055,-39.8,0.742,4991.6,0
31964,69,retired,divorced,professional.course,no,no,no,cellular,jun,fri,6,12,2,failure,-1.7,94055,-39.8,0.748,4991.6,1
31965,23,student,single,basic.6y,no,no,no,cellular,jun,fri,1,14,1,success,-1.7,94055,-39.8,0.748,4991.6,1
31966,30,technician,married,university.degree,no,no,yes,cellular,jun,fri,1,999,1,failure,-1.7,94055,-39.8,0.748,4991.6,0
31967,30,technician,married,university.degree,no,no,no,cellular,jun,fri,1,7,1,success,-1.7,94055,-39.8,0.748,4991.6,0
31968,36,admin.,married,university.degree,no,yes,yes,cellular,jun,fri,1,4,4,success,-1.7,94055,-39.8,0.748,4991.6,0
31969,53,housemaid,married,high.school,no,yes,no,cellular,jun,fri,6,999,0,nonexistent,-1.7,94055,-39.8,0.748,4991.6,0
31970,83,retired,divorced,basic.4y,no,no,yes,cellular,jun,fri,2,999,0,nonexistent,-1.7,94055,-39.8,0.748,4991.6,1
31971,37,unemployed,single,university.degree,no,no,no,cellular,jun,fri,2,999,0,nonexistent,-1.7,94055,-39.8,0.748,4991.6,0
31972,69,retired,divorced,professional.course,no,yes,no,telephone,jun,fri,5,999,0,nonexistent,-1.7,94055,-39.8,0.748,4991.6,0
31973,27,admin.,single,university.degree,no,yes,no,cellular,jun,fri,2,999,1,failure,-1.7,94055,-39.8,0.748,4991.6,1
31974,53,management,divorced,university.degree,no,yes,no,cellular,jun,mon,6,999,2,failure,-1.7,94055,-39.8,0.754,4991.6,0
31975,33,services,married,high.school,no,yes,yes,telephone,jun,mon,1,999,0,nonexistent,-1.7,94055,-39.8,0.754,4991.6,0
31976,37,unemployed,married,university.degree,unknown,yes,no,cellular,jun,mon,3,3,2,success,-1.7,94055,-39.8,0.754,4991.6,1
31977,51,admin.,married,university.degree,no,no,no,cellular,jun,mon,4,999,0,nonexistent,-1.7,94055,-39.8,0.754,4991.6,1
31978,51,admin.,married,university.degree,no,yes,no,cellular,jun,mon,3,10,3,success,-1.7,94055,-39.8,0.754,4991.6,1
31979,32,technician,married,university.degree,no,no,no,cellular,jun,mon,3,999,1,failure,-1.7,94055,-39.8,0.754,4991.6,0
31980,53,management,divorced,university.degree,no,no,no,cellular,jun,mon,1,999,0,nonexistent,-1.7,94055,-39.8,0.754,4991.6,1
31981,51,blue-collar,married,basic.4y,no,no,yes,cellular,jun,mon,1,3,1,success,-1.7,94055,-39.8,0.754,4991.6,1
31982,34,admin.,single,university.degree,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-1.7,94055,-39.8,0.754,4991.6,1
31983,32,blue-collar,single,high.school,no,no,no,cellular,jun,mon,1,2,2,success,-1.7,94055,-39.8,0.754,4991.6,1
31984,37,self-employed,married,university.degree,no,no,no,telephone,jun,mon,1,999,0,nonexistent,-1.7,94055,-39.8,0.754,4991.6,1
31985,37,unemployed,married,university.degree,unknown,no,no,telephone,jun,mon,1,999,0,nonexistent,-1.7,94055,-39.8,0.754,4991.6,1
31986,62,blue-collar,married,high.school,no,yes,no,cellular,jun,mon,4,4,3,success,-1.7,94055,-39.8,0.754,4991.6,1
31987,35,management,married,university.degree,no,yes,no,cellular,jun,mon,3,999,0,nonexistent,-1.7,94055,-39.8,0.754,4991.6,0
31988,37,self-employed,married,university.degree,no,no,no,cellular,jun,mon,2,999,0,nonexistent,-1.7,94055,-39.8,0.754,4991.6,0
31989,68,retired,married,basic.4y,unknown,yes,no,cellular,jun,mon,3,999,0,nonexistent,-1.7,94055,-39.8,0.754,4991.6,0
31990,37,self-employed,married,university.degree,no,no,no,telephone,jun,mon,4,999,0,nonexistent,-1.7,94055,-39.8,0.754,4991.6,0
31991,38,technician,single,university.degree,no,yes,no,cellular,jun,mon,6,999,0,nonexistent,-1.7,94055,-39.8,0.754,4991.6,1
31992,36,management,married,university.degree,no,no,no,cellular,jun,tue,1,999,1,failure,-1.7,94055,-39.8,0.761,4991.6,1
31993,81,retired,divorced,high.school,no,no,no,cellular,jun,tue,1,999,4,failure,-1.7,94055,-39.8,0.761,4991.6,0
31994,34,unemployed,single,university.degree,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-1.7,94055,-39.8,0.761,4991.6,1
31995,50,blue-collar,married,basic.4y,no,no,no,cellular,jun,tue,4,999,1,failure,-1.7,94055,-39.8,0.761,4991.6,0
31996,76,retired,married,professional.course,unknown,yes,no,cellular,jun,tue,1,3,1,success,-1.7,94055,-39.8,0.761,4991.6,1
31997,76,retired,married,professional.course,unknown,yes,no,cellular,jun,tue,1,9,2,success,-1.7,94055,-39.8,0.761,4991.6,1
31998,56,retired,married,high.school,no,no,no,cellular,jun,tue,1,3,1,success,-1.7,94055,-39.8,0.761,4991.6,1
31999,64,retired,married,professional.course,no,no,no,cellular,jun,tue,1,999,3,failure,-1.7,94055,-39.8,0.761,4991.6,1
32000,27,unemployed,single,basic.4y,no,no,no,cellular,jun,tue,1,999,2,failure,-1.7,94055,-39.8,0.761,4991.6,0
32001,23,student,single,basic.9y,no,yes,no,cellular,jun,tue,1,6,3,success,-1.7,94055,-39.8,0.761,4991.6,0
32002,25,student,single,high.school,no,yes,yes,cellular,jun,tue,2,6,3,success,-1.7,94055,-39.8,0.761,4991.6,1
32003,38,entrepreneur,married,basic.6y,no,no,no,cellular,jun,tue,1,2,3,success,-1.7,94055,-39.8,0.761,4991.6,1
32004,38,entrepreneur,married,basic.6y,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-1.7,94055,-39.8,0.761,4991.6,0
32005,27,admin.,single,high.school,no,no,no,cellular,jun,tue,2,999,0,nonexistent,-1.7,94055,-39.8,0.761,4991.6,1
32006,32,management,single,university.degree,no,no,no,cellular,jun,tue,4,999,0,nonexistent,-1.7,94055,-39.8,0.761,4991.6,0
32007,30,technician,single,professional.course,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,-1.7,94055,-39.8,0.761,4991.6,0
32008,33,admin.,married,university.degree,no,no,no,telephone,jun,tue,2,999,0,nonexistent,-1.7,94055,-39.8,0.761,4991.6,0
32009,32,blue-collar,married,basic.4y,no,yes,no,telephone,jun,tue,1,999,1,failure,-1.7,94055,-39.8,0.761,4991.6,0
32010,26,technician,single,professional.course,no,no,no,telephone,jun,tue,1,999,0,nonexistent,-1.7,94055,-39.8,0.761,4991.6,0
32011,27,unknown,single,university.degree,no,yes,no,cellular,jun,wed,4,3,2,success,-1.7,94055,-39.8,0.767,4991.6,1
32012,52,admin.,married,university.degree,no,yes,no,cellular,jun,wed,2,999,0,nonexistent,-1.7,94055,-39.8,0.767,4991.6,0
32013,27,unknown,single,university.degree,no,yes,no,cellular,jun,wed,3,999,0,nonexistent,-1.7,94055,-39.8,0.767,4991.6,0
32014,33,services,married,high.school,no,yes,no,cellular,jun,wed,2,12,2,success,-1.7,94055,-39.8,0.767,4991.6,1
32015,29,technician,single,high.school,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,-1.7,94055,-39.8,0.767,4991.6,0
32016,86,retired,single,basic.9y,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,-1.7,94055,-39.8,0.767,4991.6,1
32017,21,student,single,high.school,no,yes,yes,cellular,jun,wed,2,999,0,nonexistent,-1.7,94055,-39.8,0.767,4991.6,1
32018,29,admin.,single,high.school,no,no,no,cellular,jun,wed,5,999,0,nonexistent,-1.7,94055,-39.8,0.767,4991.6,0
32019,26,admin.,married,high.school,no,yes,yes,cellular,jun,wed,2,999,1,failure,-1.7,94055,-39.8,0.767,4991.6,1
32020,66,retired,married,basic.4y,no,no,yes,cellular,jun,wed,2,999,0,nonexistent,-1.7,94055,-39.8,0.767,4991.6,1
32021,31,technician,single,university.degree,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,-1.7,94055,-39.8,0.767,4991.6,0
32022,26,admin.,married,high.school,no,no,no,cellular,jun,wed,5,999,0,nonexistent,-1.7,94055,-39.8,0.767,4991.6,1
32023,37,admin.,single,high.school,no,yes,yes,cellular,jul,thu,4,999,2,failure,-1.7,94215,-40.3,0.782,4991.6,0
32024,37,admin.,single,high.school,no,no,no,telephone,jul,thu,4,999,3,failure,-1.7,94215,-40.3,0.782,4991.6,0
32025,35,management,married,university.degree,no,yes,yes,telephone,jul,thu,1,999,1,failure,-1.7,94215,-40.3,0.782,4991.6,0
32026,34,admin.,married,high.school,no,yes,no,telephone,jul,thu,1,999,1,failure,-1.7,94215,-40.3,0.782,4991.6,0
32027,29,admin.,single,high.school,no,no,no,telephone,jul,thu,1,999,0,nonexistent,-1.7,94215,-40.3,0.782,4991.6,0
32028,37,admin.,single,high.school,no,no,no,cellular,jul,thu,2,7,3,success,-1.7,94215,-40.3,0.782,4991.6,1
32029,38,admin.,married,high.school,no,no,no,cellular,jul,thu,2,10,2,success,-1.7,94215,-40.3,0.782,4991.6,1
32030,33,blue-collar,married,university.degree,no,no,no,telephone,jul,thu,1,999,0,nonexistent,-1.7,94215,-40.3,0.782,4991.6,0
32031,38,unemployed,divorced,high.school,no,no,no,telephone,jul,thu,1,999,0,nonexistent,-1.7,94215,-40.3,0.782,4991.6,0
32032,27,services,single,high.school,no,no,no,cellular,jul,fri,3,999,0,nonexistent,-1.7,94215,-40.3,0.79,4991.6,1
32033,37,admin.,single,university.degree,no,yes,no,cellular,jul,fri,2,4,3,success,-1.7,94215,-40.3,0.79,4991.6,0
32034,37,admin.,single,university.degree,no,yes,no,cellular,jul,fri,2,6,3,success,-1.7,94215,-40.3,0.79,4991.6,0
32035,55,admin.,married,university.degree,no,yes,no,cellular,jul,fri,1,999,2,failure,-1.7,94215,-40.3,0.79,4991.6,1
32036,35,admin.,single,university.degree,no,no,no,cellular,jul,fri,5,4,1,success,-1.7,94215,-40.3,0.79,4991.6,1
32037,27,services,single,high.school,no,unknown,unknown,cellular,jul,fri,1,999,1,failure,-1.7,94215,-40.3,0.79,4991.6,1
32038,25,blue-collar,single,basic.9y,no,no,yes,cellular,jul,fri,1,999,0,nonexistent,-1.7,94215,-40.3,0.79,4991.6,1
32039,55,admin.,married,university.degree,no,yes,yes,cellular,jul,fri,2,999,1,failure,-1.7,94215,-40.3,0.79,4991.6,0
32040,48,admin.,single,university.degree,no,yes,no,cellular,jul,fri,2,3,1,success,-1.7,94215,-40.3,0.79,4991.6,1
32041,41,admin.,divorced,university.degree,no,no,no,cellular,jul,mon,3,999,0,nonexistent,-1.7,94215,-40.3,0.793,4991.6,0
32042,34,technician,single,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,-1.7,94215,-40.3,0.793,4991.6,1
32043,25,admin.,married,high.school,no,yes,no,telephone,jul,mon,1,999,0,nonexistent,-1.7,94215,-40.3,0.793,4991.6,0
32044,32,technician,married,university.degree,no,yes,yes,telephone,jul,mon,1,999,0,nonexistent,-1.7,94215,-40.3,0.793,4991.6,0
32045,33,admin.,single,university.degree,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,-1.7,94215,-40.3,0.793,4991.6,0
32046,30,admin.,single,university.degree,no,yes,no,cellular,jul,tue,2,3,1,success,-1.7,94215,-40.3,0.797,4991.6,0
32047,46,admin.,married,high.school,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,-1.7,94215,-40.3,0.797,4991.6,1
32048,46,admin.,married,high.school,no,yes,no,cellular,jul,tue,3,999,2,failure,-1.7,94215,-40.3,0.797,4991.6,1
32049,30,admin.,single,university.degree,no,no,no,cellular,jul,tue,1,3,2,success,-1.7,94215,-40.3,0.797,4991.6,0
32050,83,housemaid,divorced,basic.4y,no,yes,yes,cellular,jul,tue,1,999,3,failure,-1.7,94215,-40.3,0.797,4991.6,0
32051,35,admin.,single,university.degree,no,no,no,telephone,jul,tue,1,999,0,nonexistent,-1.7,94215,-40.3,0.797,4991.6,0
32052,43,self-employed,married,university.degree,no,no,no,cellular,jul,tue,3,999,1,failure,-1.7,94215,-40.3,0.797,4991.6,1
32053,83,housemaid,divorced,basic.4y,no,yes,no,cellular,jul,tue,2,3,1,success,-1.7,94215,-40.3,0.797,4991.6,1
32054,21,student,single,basic.9y,no,yes,yes,telephone,jul,tue,1,999,0,nonexistent,-1.7,94215,-40.3,0.797,4991.6,0
32055,35,entrepreneur,single,university.degree,no,yes,no,cellular,jul,wed,1,999,2,failure,-1.7,94215,-40.3,0.802,4991.6,0
32056,55,admin.,married,high.school,no,no,no,telephone,jul,wed,1,9,1,success,-1.7,94215,-40.3,0.802,4991.6,1
32057,35,admin.,married,high.school,no,yes,no,cellular,jul,wed,2,15,1,success,-1.7,94215,-40.3,0.802,4991.6,1
32058,36,services,married,high.school,no,no,no,telephone,jul,wed,2,999,0,nonexistent,-1.7,94215,-40.3,0.802,4991.6,1
32059,34,admin.,single,high.school,no,no,no,cellular,jul,wed,1,999,1,failure,-1.7,94215,-40.3,0.802,4991.6,1
32060,57,unknown,married,basic.4y,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,-1.7,94215,-40.3,0.802,4991.6,0
32061,58,admin.,married,high.school,no,yes,no,cellular,jul,thu,4,999,2,failure,-1.7,94215,-40.3,0.81,4991.6,0
32062,75,retired,married,university.degree,no,yes,no,cellular,jul,thu,1,999,2,failure,-1.7,94215,-40.3,0.81,4991.6,1
32063,29,admin.,single,high.school,no,yes,no,cellular,jul,thu,1,6,1,success,-1.7,94215,-40.3,0.81,4991.6,1
32064,37,admin.,married,high.school,no,unknown,unknown,cellular,jul,thu,1,999,1,failure,-1.7,94215,-40.3,0.81,4991.6,1
32065,21,student,single,unknown,no,yes,yes,cellular,jul,thu,11,9,2,failure,-1.7,94215,-40.3,0.81,4991.6,0
32066,25,services,single,high.school,no,no,yes,telephone,jul,thu,2,8,4,success,-1.7,94215,-40.3,0.81,4991.6,1
32067,21,student,single,unknown,no,no,no,telephone,jul,thu,1,12,1,success,-1.7,94215,-40.3,0.81,4991.6,1
32068,21,student,single,unknown,no,no,no,cellular,jul,thu,1,999,0,nonexistent,-1.7,94215,-40.3,0.81,4991.6,0
32069,21,student,single,unknown,no,yes,no,cellular,jul,thu,1,13,2,failure,-1.7,94215,-40.3,0.81,4991.6,1
32070,32,admin.,single,university.degree,no,no,no,telephone,jul,thu,1,999,0,nonexistent,-1.7,94215,-40.3,0.81,4991.6,0
32071,39,technician,married,professional.course,no,yes,no,cellular,jul,thu,1,999,1,failure,-1.7,94215,-40.3,0.81,4991.6,0
32072,58,admin.,married,high.school,no,yes,yes,cellular,jul,thu,2,999,0,nonexistent,-1.7,94215,-40.3,0.81,4991.6,1
32073,25,admin.,single,high.school,no,no,no,cellular,jul,thu,2,999,0,nonexistent,-1.7,94215,-40.3,0.81,4991.6,1
32074,37,admin.,married,high.school,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,-1.7,94215,-40.3,0.81,4991.6,0
32075,34,self-employed,single,university.degree,no,no,no,cellular,jul,thu,3,999,0,nonexistent,-1.7,94215,-40.3,0.81,4991.6,1
32076,21,student,single,unknown,no,no,no,telephone,jul,thu,7,999,1,failure,-1.7,94215,-40.3,0.81,4991.6,0
32077,25,services,single,high.school,no,yes,no,telephone,jul,thu,2,999,2,failure,-1.7,94215,-40.3,0.81,4991.6,0
32078,34,admin.,married,university.degree,no,yes,no,cellular,jul,thu,1,999,2,failure,-1.7,94215,-40.3,0.81,4991.6,1
32079,72,retired,married,basic.4y,no,no,yes,cellular,jul,fri,4,8,1,success,-1.7,94215,-40.3,0.822,4991.6,1
32080,26,unemployed,married,high.school,no,yes,no,cellular,jul,fri,7,999,0,nonexistent,-1.7,94215,-40.3,0.822,4991.6,1
32081,72,retired,married,basic.4y,no,yes,no,cellular,jul,fri,9,999,1,failure,-1.7,94215,-40.3,0.822,4991.6,0
32082,46,admin.,married,university.degree,no,yes,no,cellular,jul,fri,3,999,0,nonexistent,-1.7,94215,-40.3,0.822,4991.6,1
32083,32,entrepreneur,married,university.degree,no,no,yes,cellular,jul,fri,1,999,0,nonexistent,-1.7,94215,-40.3,0.822,4991.6,0
32084,79,retired,married,basic.4y,no,no,yes,cellular,jul,fri,1,999,1,failure,-1.7,94215,-40.3,0.822,4991.6,1
32085,33,blue-collar,single,professional.course,no,no,yes,telephone,jul,fri,1,999,0,nonexistent,-1.7,94215,-40.3,0.822,4991.6,0
32086,33,unemployed,married,university.degree,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,-1.7,94215,-40.3,0.822,4991.6,0
32087,26,unemployed,single,high.school,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,-1.7,94215,-40.3,0.822,4991.6,0
32088,33,blue-collar,married,basic.9y,no,no,yes,telephone,jul,mon,1,999,0,nonexistent,-1.7,94215,-40.3,0.827,4991.6,0
32089,39,admin.,divorced,university.degree,no,yes,yes,cellular,jul,mon,10,999,1,failure,-1.7,94215,-40.3,0.827,4991.6,1
32090,36,technician,single,university.degree,no,yes,yes,cellular,jul,mon,4,3,1,success,-1.7,94215,-40.3,0.827,4991.6,0
32091,28,blue-collar,single,high.school,no,no,yes,cellular,jul,mon,2,999,2,failure,-1.7,94215,-40.3,0.827,4991.6,0
32092,62,technician,married,unknown,no,no,yes,cellular,jul,mon,2,6,1,success,-1.7,94215,-40.3,0.827,4991.6,0
32093,35,technician,single,professional.course,no,no,no,cellular,jul,mon,4,999,0,nonexistent,-1.7,94215,-40.3,0.827,4991.6,1
32094,62,technician,married,unknown,no,unknown,unknown,cellular,jul,mon,3,999,1,failure,-1.7,94215,-40.3,0.827,4991.6,1
32095,62,technician,married,unknown,no,yes,no,cellular,jul,mon,1,16,1,success,-1.7,94215,-40.3,0.827,4991.6,0
32096,27,admin.,single,university.degree,unknown,no,yes,cellular,jul,mon,1,999,0,nonexistent,-1.7,94215,-40.3,0.827,4991.6,1
32097,28,student,single,high.school,no,yes,yes,cellular,jul,mon,1,999,2,failure,-1.7,94215,-40.3,0.827,4991.6,0
32098,19,student,single,basic.9y,no,no,yes,telephone,jul,mon,1,6,2,success,-1.7,94215,-40.3,0.827,4991.6,1
32099,59,retired,divorced,basic.4y,no,yes,yes,cellular,jul,mon,1,6,1,success,-1.7,94215,-40.3,0.827,4991.6,1
32100,28,blue-collar,single,high.school,no,no,no,cellular,jul,mon,3,999,0,nonexistent,-1.7,94215,-40.3,0.827,4991.6,0
32101,62,technician,married,unknown,no,yes,no,cellular,jul,mon,1,999,2,failure,-1.7,94215,-40.3,0.827,4991.6,1
32102,27,admin.,single,university.degree,unknown,no,no,cellular,jul,mon,6,999,0,nonexistent,-1.7,94215,-40.3,0.827,4991.6,0
32103,28,student,single,high.school,no,yes,no,cellular,jul,mon,2,6,1,success,-1.7,94215,-40.3,0.827,4991.6,1
32104,29,admin.,married,university.degree,no,yes,yes,cellular,jul,tue,2,6,1,success,-1.7,94215,-40.3,0.835,4991.6,0
32105,73,retired,married,basic.4y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,-1.7,94215,-40.3,0.835,4991.6,1
32106,29,admin.,single,high.school,no,no,no,cellular,jul,tue,2,3,3,success,-1.7,94215,-40.3,0.835,4991.6,1
32107,22,services,single,professional.course,no,no,no,cellular,jul,tue,1,999,1,failure,-1.7,94215,-40.3,0.835,4991.6,1
32108,83,retired,married,university.degree,no,yes,no,cellular,jul,tue,1,6,2,success,-1.7,94215,-40.3,0.835,4991.6,1
32109,83,retired,married,university.degree,no,no,no,telephone,jul,tue,1,12,1,success,-1.7,94215,-40.3,0.835,4991.6,1
32110,66,retired,married,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,-1.7,94215,-40.3,0.835,4991.6,1
32111,66,retired,married,high.school,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,-1.7,94215,-40.3,0.835,4991.6,1
32112,29,admin.,married,university.degree,no,yes,no,cellular,jul,tue,1,999,2,failure,-1.7,94215,-40.3,0.835,4991.6,0
32113,29,admin.,married,university.degree,no,unknown,unknown,cellular,jul,tue,1,3,1,success,-1.7,94215,-40.3,0.835,4991.6,1
32114,31,unemployed,single,university.degree,no,yes,no,cellular,jul,tue,1,6,3,success,-1.7,94215,-40.3,0.835,4991.6,1
32115,35,technician,single,professional.course,no,yes,no,cellular,jul,tue,1,6,1,success,-1.7,94215,-40.3,0.835,4991.6,1
32116,35,technician,single,professional.course,no,yes,no,cellular,jul,tue,1,11,2,success,-1.7,94215,-40.3,0.835,4991.6,1
32117,22,services,single,professional.course,no,no,no,cellular,jul,tue,3,999,1,failure,-1.7,94215,-40.3,0.835,4991.6,1
32118,73,retired,married,basic.4y,no,yes,yes,telephone,jul,tue,2,999,0,nonexistent,-1.7,94215,-40.3,0.835,4991.6,0
32119,29,blue-collar,single,basic.6y,no,yes,no,telephone,jul,tue,1,999,0,nonexistent,-1.7,94215,-40.3,0.835,4991.6,0
32120,35,technician,single,professional.course,no,yes,no,cellular,jul,tue,6,6,1,success,-1.7,94215,-40.3,0.835,4991.6,1
32121,32,technician,divorced,professional.course,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,-1.7,94215,-40.3,0.84,4991.6,0
32122,53,blue-collar,single,basic.9y,no,no,no,telephone,jul,wed,1,6,2,success,-1.7,94215,-40.3,0.84,4991.6,1
32123,30,student,single,professional.course,no,yes,no,cellular,jul,wed,4,999,2,failure,-1.7,94215,-40.3,0.84,4991.6,1
32124,31,admin.,single,high.school,no,yes,no,cellular,jul,wed,1,999,1,failure,-1.7,94215,-40.3,0.84,4991.6,0
32125,29,technician,single,basic.9y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94215,-40.3,0.84,4991.6,1
32126,53,blue-collar,single,basic.9y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94215,-40.3,0.84,4991.6,1
32127,45,management,married,university.degree,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,-1.7,94215,-40.3,0.84,4991.6,1
32128,29,technician,single,professional.course,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,-1.7,94215,-40.3,0.84,4991.6,0
32129,29,technician,single,basic.9y,no,yes,no,telephone,jul,wed,1,6,1,success,-1.7,94215,-40.3,0.84,4991.6,1
32130,78,retired,married,unknown,no,yes,no,cellular,jul,wed,1,999,1,failure,-1.7,94215,-40.3,0.84,4991.6,0
32131,29,admin.,single,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94215,-40.3,0.84,4991.6,1
32132,34,services,married,basic.9y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94215,-40.3,0.84,4991.6,1
32133,53,blue-collar,single,basic.9y,no,yes,no,telephone,jul,wed,2,999,0,nonexistent,-1.7,94215,-40.3,0.84,4991.6,1
32134,35,admin.,married,university.degree,no,yes,no,cellular,jul,wed,2,999,1,failure,-1.7,94215,-40.3,0.84,4991.6,1
32135,34,services,married,basic.9y,no,yes,yes,cellular,jul,wed,3,999,1,failure,-1.7,94215,-40.3,0.84,4991.6,0
32136,44,blue-collar,divorced,basic.4y,no,no,no,telephone,jul,wed,1,999,0,nonexistent,-1.7,94215,-40.3,0.84,4991.6,0
32137,23,blue-collar,single,basic.9y,no,yes,no,cellular,jul,thu,5,999,1,failure,-1.7,94215,-40.3,0.846,4991.6,1
32138,27,blue-collar,single,high.school,no,yes,no,cellular,jul,thu,5,999,2,failure,-1.7,94215,-40.3,0.846,4991.6,0
32139,52,technician,married,basic.6y,no,yes,no,cellular,jul,thu,1,3,1,success,-1.7,94215,-40.3,0.846,4991.6,1
32140,37,services,married,high.school,no,no,no,cellular,jul,thu,1,6,2,success,-1.7,94215,-40.3,0.846,4991.6,1
32141,28,services,single,high.school,no,yes,no,cellular,jul,thu,1,6,1,success,-1.7,94215,-40.3,0.846,4991.6,1
32142,32,services,single,unknown,no,no,yes,cellular,jul,thu,2,999,0,nonexistent,-1.7,94215,-40.3,0.846,4991.6,1
32143,30,admin.,single,university.degree,no,no,no,cellular,jul,thu,1,6,2,success,-1.7,94215,-40.3,0.846,4991.6,1
32144,28,self-employed,single,university.degree,no,no,no,cellular,jul,thu,1,999,2,failure,-1.7,94215,-40.3,0.846,4991.6,0
32145,32,admin.,single,university.degree,no,yes,no,cellular,jul,thu,2,6,1,success,-1.7,94215,-40.3,0.846,4991.6,0
32146,20,student,single,basic.9y,no,yes,no,cellular,jul,thu,3,6,3,success,-1.7,94215,-40.3,0.846,4991.6,1
32147,80,retired,married,basic.4y,no,no,no,telephone,jul,thu,2,999,0,nonexistent,-1.7,94215,-40.3,0.846,4991.6,1
32148,70,retired,divorced,basic.4y,no,no,no,cellular,jul,thu,2,6,2,success,-1.7,94215,-40.3,0.846,4991.6,1
32149,35,admin.,married,university.degree,no,no,no,cellular,jul,thu,2,6,1,success,-1.7,94215,-40.3,0.846,4991.6,1
